Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice,IsGarageIncluded
106,6,75.0,9375.0,8,5,2003,2004,768.0,0.0,0.0,1053.0,1053.0,1053.0,939.0,0.0,1992.0,0,0,2,1,3,1,9,1,2003,2,648.0,140.0,45.0,0.0,0.0,0.0,0.0,0.0,8,2008,250000.0,True
107,3,60.0,10800.0,4,7,1885,1995,0.0,0.0,0.0,641.0,641.0,1047.0,0.0,0.0,1047.0,0,0,1,0,2,1,6,0,1954,1,273.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,8,2007,100000.0,True
108,2,50.0,6000.0,5,5,1948,1950,0.0,104.0,169.0,516.0,789.0,789.0,0.0,0.0,789.0,0,0,1,0,2,1,5,0,1948,1,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2008,115000.0,True
109,5,85.0,8500.0,5,7,1919,2005,0.0,0.0,0.0,793.0,793.0,997.0,520.0,0.0,1517.0,0,0,2,0,3,1,7,0,-1,0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,8,2007,115000.0,False
110,2,105.0,11751.0,6,6,1977,1977,480.0,705.0,0.0,1139.0,1844.0,1844.0,0.0,0.0,1844.0,0,0,2,0,3,1,7,1,1977,2,546.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,1,2010,190000.0,True
111,5,75.0,9525.0,6,4,1954,1972,0.0,444.0,0.0,550.0,994.0,1216.0,639.0,0.0,1855.0,0,0,2,0,4,1,7,0,1954,1,325.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2006,136900.0,True
112,8,70.04995836802665,7750.0,7,5,2000,2000,0.0,250.0,0.0,134.0,384.0,774.0,656.0,0.0,1430.0,0,0,2,1,3,1,7,1,2000,2,400.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2010,180000.0,True
113,6,77.0,9965.0,7,5,2007,2007,220.0,984.0,0.0,280.0,1264.0,1282.0,1414.0,0.0,2696.0,1,0,2,1,4,1,10,1,2007,3,792.0,120.0,184.0,0.0,0.0,168.0,0.0,0.0,10,2007,383970.0,True
114,2,70.04995836802665,21000.0,6,5,1953,1953,184.0,35.0,869.0,905.0,1809.0,2259.0,0.0,0.0,2259.0,1,0,2,0,3,1,7,2,1953,2,450.0,166.0,120.0,192.0,0.0,0.0,0.0,0.0,10,2007,217000.0,True
115,7,61.0,7259.0,6,8,1945,2002,0.0,774.0,150.0,104.0,1028.0,1436.0,884.0,0.0,2320.0,1,0,2,1,3,1,9,1,1945,1,180.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2007,259500.0,True
116,16,34.0,3230.0,6,5,1999,1999,1129.0,419.0,0.0,310.0,729.0,729.0,729.0,0.0,1458.0,0,0,2,1,2,1,5,1,1999,2,440.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,6,2007,176000.0,True
117,2,70.04995836802665,11616.0,5,5,1962,1962,116.0,170.0,670.0,252.0,1092.0,1092.0,0.0,0.0,1092.0,0,1,1,0,3,1,6,1,1962,1,288.0,0.0,20.0,144.0,0.0,0.0,0.0,0.0,9,2009,139000.0,True
118,2,74.0,8536.0,5,5,2006,2007,0.0,0.0,0.0,1125.0,1125.0,1125.0,0.0,0.0,1125.0,0,0,1,1,2,1,5,0,2007,2,430.0,80.0,64.0,0.0,0.0,0.0,0.0,0.0,4,2007,155000.0,True
119,6,90.0,12376.0,7,5,1990,1990,0.0,1470.0,0.0,203.0,1673.0,1699.0,1523.0,0.0,3222.0,1,0,3,0,5,1,11,2,1990,3,594.0,367.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2010,320000.0,True
120,6,65.0,8461.0,6,5,2005,2006,0.0,0.0,0.0,728.0,728.0,728.0,728.0,0.0,1456.0,0,0,2,1,3,1,8,1,2005,2,390.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,7,2006,163990.0,True
121,8,70.04995836802665,21453.0,6,5,1969,1969,0.0,938.0,0.0,0.0,938.0,988.0,0.0,0.0,988.0,1,0,1,0,1,1,4,2,1969,2,540.0,0.0,130.0,0.0,130.0,0.0,0.0,0.0,10,2006,180000.0,True
122,5,50.0,6060.0,4,5,1939,1950,0.0,0.0,0.0,732.0,732.0,772.0,351.0,0.0,1123.0,0,0,1,0,3,1,4,0,1979,1,264.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,6,2007,100000.0,True
123,2,75.0,9464.0,6,7,1958,1958,135.0,570.0,0.0,510.0,1080.0,1080.0,0.0,0.0,1080.0,0,0,1,0,3,1,5,0,1958,1,288.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,6,2008,136000.0,True
124,12,55.0,7892.0,6,5,1993,1993,0.0,300.0,0.0,899.0,1199.0,1199.0,0.0,0.0,1199.0,0,0,2,0,2,1,5,0,1993,2,530.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,3,2008,153900.0,True
125,2,48.0,17043.0,6,5,1979,1998,0.0,0.0,0.0,1362.0,1362.0,1586.0,0.0,0.0,1586.0,0,0,2,0,3,1,7,1,1979,2,435.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2009,181000.0,True
126,19,60.0,6780.0,6,8,1935,1982,0.0,490.0,0.0,30.0,520.0,520.0,0.0,234.0,754.0,1,0,1,0,2,1,5,0,-1,0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2006,84500.0,False
127,12,70.04995836802665,4928.0,6,5,1976,1976,0.0,120.0,0.0,958.0,1078.0,958.0,0.0,0.0,958.0,0,0,2,0,2,1,5,1,1977,2,440.0,0.0,205.0,0.0,0.0,0.0,0.0,0.0,2,2007,128000.0,True
128,4,55.0,4388.0,5,7,1930,1950,0.0,116.0,0.0,556.0,672.0,840.0,0.0,0.0,840.0,0,0,1,0,3,1,5,1,-1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2007,87000.0,False
129,6,69.0,7590.0,6,5,1966,1966,266.0,512.0,0.0,148.0,660.0,660.0,688.0,0.0,1348.0,0,0,1,1,3,1,6,1,1966,2,453.0,188.0,108.0,0.0,0.0,0.0,0.0,0.0,7,2006,155000.0,True
130,2,69.0,8973.0,5,7,1958,1991,85.0,567.0,28.0,413.0,1008.0,1053.0,0.0,0.0,1053.0,0,1,1,1,3,1,6,0,1998,2,750.0,0.0,80.0,0.0,180.0,0.0,0.0,0.0,7,2006,150000.0,True
131,6,88.0,14200.0,7,6,1966,1966,309.0,445.0,0.0,479.0,924.0,1216.0,941.0,0.0,2157.0,0,0,2,1,4,1,8,2,1966,2,487.0,105.0,66.0,0.0,0.0,0.0,0.0,0.0,5,2006,226000.0,True
132,6,70.04995836802665,12224.0,6,5,2000,2000,40.0,695.0,0.0,297.0,992.0,1022.0,1032.0,0.0,2054.0,1,0,2,1,3,1,7,1,2000,2,390.0,24.0,48.0,0.0,0.0,0.0,0.0,0.0,7,2009,244000.0,True
133,2,75.0,7388.0,5,6,1959,2002,0.0,405.0,0.0,658.0,1063.0,1327.0,0.0,0.0,1327.0,1,0,1,0,3,1,7,0,1974,2,624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2007,150750.0,True
134,2,70.04995836802665,6853.0,8,5,2001,2002,136.0,1005.0,0.0,262.0,1267.0,1296.0,0.0,0.0,1296.0,1,0,2,0,2,1,6,0,2001,2,471.0,192.0,25.0,0.0,0.0,0.0,0.0,0.0,6,2009,220000.0,True
135,2,78.0,10335.0,5,6,1968,1993,0.0,570.0,0.0,891.0,1461.0,1721.0,0.0,0.0,1721.0,0,0,2,1,3,1,7,1,1968,2,440.0,0.0,96.0,180.0,0.0,0.0,0.0,0.0,7,2006,180000.0,True
136,2,80.0,10400.0,7,6,1970,1970,288.0,0.0,0.0,1304.0,1304.0,1682.0,0.0,0.0,1682.0,0,0,2,0,3,1,7,1,1970,2,530.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2008,174000.0,True
137,2,70.04995836802665,10355.0,5,5,1967,1967,196.0,695.0,0.0,519.0,1214.0,1214.0,0.0,0.0,1214.0,0,0,2,0,3,1,5,1,1967,1,318.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,7,2007,143000.0,True
138,9,82.0,11070.0,7,5,1988,1989,70.0,0.0,0.0,1907.0,1907.0,1959.0,0.0,0.0,1959.0,0,0,3,0,5,2,9,0,1989,3,766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2006,171000.0,True
139,6,73.0,9066.0,8,5,1999,2000,320.0,668.0,0.0,336.0,1004.0,1004.0,848.0,0.0,1852.0,0,0,2,1,3,1,7,2,1999,3,660.0,224.0,106.0,0.0,0.0,0.0,0.0,0.0,12,2008,230000.0,True
140,6,65.0,15426.0,6,5,1997,1997,0.0,821.0,0.0,107.0,928.0,928.0,836.0,0.0,1764.0,1,0,2,1,3,1,7,0,1997,2,470.0,276.0,99.0,0.0,0.0,0.0,0.0,0.0,8,2009,231500.0,True
141,2,70.0,10500.0,4,5,1971,1971,0.0,432.0,0.0,432.0,864.0,864.0,0.0,0.0,864.0,0,0,1,0,3,1,5,1,-1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2010,115000.0,False
142,2,78.0,11645.0,7,5,2005,2005,0.0,1300.0,0.0,434.0,1734.0,1734.0,0.0,0.0,1734.0,1,0,2,0,3,1,7,0,2005,2,660.0,160.0,24.0,0.0,0.0,0.0,0.0,0.0,1,2006,260000.0,True
143,5,71.0,8520.0,5,4,1952,1952,0.0,507.0,0.0,403.0,910.0,910.0,475.0,0.0,1385.0,0,0,2,0,4,1,6,0,2000,2,720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2010,166000.0,True
144,2,78.0,10335.0,7,5,1999,1999,183.0,679.0,0.0,811.0,1490.0,1501.0,0.0,0.0,1501.0,1,0,2,0,3,1,6,0,1999,2,577.0,144.0,29.0,0.0,0.0,0.0,0.0,0.0,6,2009,204000.0,True
145,9,70.0,9100.0,5,5,1963,1963,336.0,1332.0,0.0,396.0,1728.0,1728.0,0.0,0.0,1728.0,1,0,2,0,6,2,10,0,1963,2,504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2006,125000.0,True
146,16,24.0,2522.0,6,5,2004,2006,50.0,0.0,0.0,970.0,970.0,970.0,739.0,0.0,1709.0,0,0,2,0,3,1,7,0,2004,2,380.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,4,2006,130000.0,True
147,3,51.0,6120.0,5,7,1931,1993,0.0,209.0,0.0,506.0,715.0,875.0,0.0,0.0,875.0,1,0,1,0,2,1,5,0,1931,1,180.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2009,105000.0,True
148,6,70.04995836802665,9505.0,7,5,2001,2001,180.0,0.0,0.0,884.0,884.0,884.0,1151.0,0.0,2035.0,0,0,2,1,3,1,8,1,2001,2,434.0,144.0,48.0,0.0,0.0,0.0,0.0,0.0,5,2010,222500.0,True
149,2,63.0,7500.0,7,5,2004,2005,120.0,680.0,0.0,400.0,1080.0,1080.0,0.0,0.0,1080.0,1,0,1,0,3,1,6,0,-1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2008,141000.0,False
150,5,70.04995836802665,6240.0,5,4,1936,1950,0.0,0.0,0.0,896.0,896.0,896.0,448.0,0.0,1344.0,0,0,1,0,3,1,7,0,1936,1,240.0,200.0,114.0,0.0,0.0,0.0,0.0,0.0,4,2006,115000.0,True
151,2,120.0,10356.0,5,6,1975,1975,0.0,716.0,0.0,253.0,969.0,969.0,0.0,0.0,969.0,0,0,1,1,3,1,5,0,1975,2,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2007,122000.0,True
152,2,107.0,13891.0,8,5,2007,2008,436.0,1400.0,0.0,310.0,1710.0,1710.0,0.0,0.0,1710.0,1,0,2,0,2,1,6,1,2007,3,866.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,1,2008,372402.0,True
153,6,70.04995836802665,14803.0,6,5,1971,1971,252.0,416.0,0.0,409.0,825.0,1097.0,896.0,0.0,1993.0,0,0,2,1,4,1,8,1,1971,2,495.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,6,2006,190000.0,True
154,2,70.04995836802665,13500.0,6,7,1960,1975,0.0,429.0,1080.0,93.0,1602.0,1252.0,0.0,0.0,1252.0,1,0,1,0,1,1,4,1,1960,2,564.0,409.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2008,235000.0,True
155,3,84.0,11340.0,6,5,1923,1950,0.0,0.0,0.0,1200.0,1200.0,1200.0,0.0,0.0,1200.0,0,0,1,0,4,1,7,0,1923,1,312.0,0.0,0.0,228.0,0.0,0.0,0.0,0.0,3,2006,125000.0,True
156,5,60.0,9600.0,6,5,1924,1950,0.0,0.0,0.0,572.0,572.0,572.0,524.0,0.0,1096.0,0,0,1,0,2,1,5,0,-1,0,0.0,0.0,8.0,128.0,0.0,0.0,0.0,0.0,4,2008,79000.0,False
157,2,60.0,7200.0,5,7,1950,1950,0.0,0.0,0.0,0.0,0.0,1040.0,0.0,0.0,1040.0,0,0,1,0,2,1,5,0,1950,2,625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2006,109500.0,True
158,6,92.0,12003.0,8,5,2009,2010,84.0,0.0,0.0,774.0,774.0,774.0,1194.0,0.0,1968.0,0,0,2,1,4,1,8,1,2009,3,680.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,5,2010,269500.0,True
159,6,100.0,12552.0,7,5,2004,2005,0.0,222.0,0.0,769.0,991.0,991.0,956.0,0.0,1947.0,0,0,2,1,3,1,8,1,2004,2,678.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,5,2010,254900.0,True
160,6,134.0,19378.0,7,5,2005,2006,456.0,57.0,0.0,1335.0,1392.0,1392.0,1070.0,0.0,2462.0,1,0,2,1,4,1,9,1,2006,2,576.0,239.0,132.0,0.0,168.0,0.0,0.0,0.0,3,2006,320000.0,True
161,2,70.04995836802665,11120.0,6,6,1984,1984,0.0,660.0,0.0,572.0,1232.0,1232.0,0.0,0.0,1232.0,0,0,2,0,3,1,6,0,1984,2,516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2008,162500.0,True
162,6,110.0,13688.0,9,5,2003,2004,664.0,1016.0,0.0,556.0,1572.0,1572.0,1096.0,0.0,2668.0,1,0,2,1,3,1,10,2,2003,3,726.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2008,412500.0,True
163,2,95.0,12182.0,7,5,2005,2005,226.0,1201.0,0.0,340.0,1541.0,1541.0,0.0,0.0,1541.0,0,0,2,0,3,1,7,1,2005,2,532.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,5,2010,220000.0,True
164,4,55.0,5500.0,4,6,1956,1956,0.0,0.0,0.0,882.0,882.0,882.0,0.0,0.0,882.0,0,0,1,0,1,1,4,0,-1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2007,103200.0,False
165,4,40.0,5400.0,6,7,1926,2004,0.0,370.0,0.0,779.0,1149.0,1149.0,467.0,0.0,1616.0,0,0,2,0,3,1,5,0,1926,1,216.0,0.0,0.0,183.0,0.0,0.0,0.0,0.0,10,2007,152000.0,True
166,19,62.0,10106.0,5,7,1940,1999,0.0,351.0,181.0,112.0,644.0,808.0,547.0,0.0,1355.0,1,0,2,0,4,2,6,0,-1,0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2008,127500.0,False
167,2,70.04995836802665,10708.0,5,5,1955,1993,0.0,379.0,768.0,470.0,1617.0,1867.0,0.0,0.0,1867.0,1,0,1,0,2,1,7,3,1955,1,303.0,476.0,0.0,0.0,0.0,142.0,0.0,0.0,11,2009,190000.0,True
168,6,86.0,10562.0,8,5,2007,2007,300.0,1288.0,0.0,294.0,1582.0,1610.0,551.0,0.0,2161.0,1,0,1,1,3,1,8,1,2007,3,789.0,178.0,120.0,0.0,0.0,0.0,0.0,0.0,11,2007,325624.0,True
169,6,62.0,8244.0,7,5,2004,2004,0.0,0.0,0.0,840.0,840.0,840.0,880.0,0.0,1720.0,0,0,2,1,3,1,7,1,2004,2,440.0,100.0,48.0,0.0,0.0,0.0,0.0,0.0,5,2007,183500.0,True
170,2,70.04995836802665,16669.0,8,6,1981,1981,653.0,0.0,0.0,1686.0,1686.0,1707.0,0.0,0.0,1707.0,0,0,2,1,2,1,6,1,1981,2,511.0,574.0,64.0,0.0,0.0,0.0,0.0,0.0,1,2006,228000.0,True
171,5,70.04995836802665,12358.0,5,6,1941,1950,0.0,360.0,0.0,360.0,720.0,854.0,0.0,528.0,1382.0,0,0,1,1,2,1,7,0,1991,2,660.0,237.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2007,128500.0,True
172,2,141.0,31770.0,6,5,1960,1960,112.0,639.0,0.0,441.0,1080.0,1656.0,0.0,0.0,1656.0,1,0,1,0,3,1,7,2,1960,2,528.0,210.0,62.0,0.0,0.0,0.0,0.0,0.0,5,2010,215000.0,True
173,16,44.0,5306.0,7,7,1987,1987,0.0,495.0,215.0,354.0,1064.0,1064.0,703.0,0.0,1767.0,1,0,2,0,2,1,5,1,1987,2,504.0,441.0,35.0,0.0,0.0,0.0,0.0,0.0,6,2006,239000.0,True
174,2,80.0,10197.0,6,5,1961,1961,491.0,288.0,374.0,700.0,1362.0,1362.0,0.0,0.0,1362.0,1,0,1,1,3,1,6,1,1961,2,504.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,6,2008,163000.0,True
175,2,47.0,12416.0,6,5,1986,1986,132.0,1398.0,208.0,0.0,1606.0,1651.0,0.0,0.0,1651.0,1,0,2,0,3,1,7,1,1986,2,616.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2008,184000.0,True
176,2,84.0,12615.0,6,7,1950,2001,0.0,477.0,0.0,725.0,1202.0,2158.0,0.0,0.0,2158.0,1,0,2,0,4,1,7,1,1950,2,576.0,0.0,29.0,39.0,0.0,0.0,0.0,0.0,6,2007,243000.0,True
177,6,97.0,10029.0,6,5,1988,1989,268.0,831.0,0.0,320.0,1151.0,1164.0,896.0,0.0,2060.0,0,1,2,1,4,1,8,1,1988,2,521.0,0.0,228.0,0.0,0.0,192.0,0.0,0.0,9,2007,211000.0,True
178,5,70.04995836802665,13650.0,5,5,1958,1958,0.0,57.0,441.0,554.0,1052.0,1252.0,668.0,0.0,1920.0,1,0,2,0,4,1,8,1,1958,2,451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2006,172500.0,True
179,2,63.0,17423.0,9,5,2008,2009,748.0,1904.0,0.0,312.0,2216.0,2234.0,0.0,0.0,2234.0,1,0,2,0,1,1,9,1,2009,3,1166.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,7,2009,501837.0,True
180,3,60.0,8520.0,5,6,1923,2006,0.0,0.0,0.0,968.0,968.0,968.0,0.0,0.0,968.0,0,0,1,0,2,1,5,0,1935,2,480.0,0.0,0.0,184.0,0.0,0.0,0.0,0.0,7,2007,100000.0,True
181,16,70.04995836802665,2117.0,6,5,2000,2000,456.0,436.0,0.0,320.0,756.0,769.0,756.0,0.0,1525.0,0,0,2,1,3,1,5,1,2000,2,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2007,177000.0,True
182,7,54.0,7588.0,7,6,1920,1950,0.0,352.0,0.0,441.0,793.0,901.0,901.0,0.0,1802.0,0,0,1,1,4,1,9,1,1920,1,216.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,7,2006,200100.0,True
183,2,60.0,9060.0,5,6,1957,2006,98.0,0.0,0.0,0.0,0.0,1340.0,0.0,0.0,1340.0,0,0,1,0,3,1,7,1,1957,1,252.0,116.0,0.0,0.0,180.0,0.0,0.0,0.0,6,2007,120000.0,True
184,5,63.0,11426.0,7,5,2003,2003,0.0,0.0,0.0,1362.0,1362.0,1362.0,720.0,0.0,2082.0,0,0,2,1,3,1,6,0,2003,2,484.0,280.0,238.0,0.0,0.0,0.0,0.0,0.0,6,2008,200000.0,True
185,5,92.0,7438.0,5,8,1908,1991,0.0,0.0,0.0,504.0,504.0,936.0,316.0,0.0,1252.0,0,0,1,0,3,1,5,0,1986,2,576.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2006,127000.0,True
186,7,90.0,22950.0,10,9,1892,1993,0.0,0.0,0.0,1107.0,1107.0,1518.0,1518.0,572.0,3608.0,0,0,2,1,4,1,12,2,1993,3,840.0,0.0,260.0,0.0,0.0,410.0,0.0,0.0,6,2006,475000.0,True
187,8,70.04995836802665,9947.0,7,5,1990,1991,0.0,611.0,0.0,577.0,1188.0,1217.0,0.0,0.0,1217.0,1,0,2,0,3,1,6,0,1990,2,497.0,168.0,27.0,0.0,0.0,0.0,0.0,0.0,6,2009,173000.0,True
188,5,60.0,10410.0,5,7,1916,1987,0.0,0.0,0.0,660.0,660.0,808.0,704.0,144.0,1656.0,0,0,2,1,3,1,8,0,1916,1,180.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,8,2009,135000.0,True
189,9,64.0,7018.0,5,5,1979,1979,275.0,1086.0,0.0,0.0,1086.0,1224.0,0.0,0.0,1224.0,2,0,0,2,2,2,6,2,1979,2,528.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2009,153337.0,True
190,12,41.0,4923.0,8,5,2001,2002,0.0,1153.0,0.0,440.0,1593.0,1593.0,0.0,0.0,1593.0,1,0,1,1,0,1,5,1,2001,2,682.0,0.0,120.0,0.0,0.0,224.0,0.0,0.0,8,2008,286000.0,True
191,7,70.0,10570.0,8,8,1932,1994,0.0,297.0,0.0,556.0,853.0,1549.0,1178.0,0.0,2727.0,0,0,2,1,3,1,10,2,1932,2,440.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,12,2007,315000.0,True
192,6,70.04995836802665,7472.0,7,9,1972,2004,138.0,626.0,0.0,99.0,725.0,725.0,754.0,0.0,1479.0,1,0,1,1,4,1,7,0,1972,2,484.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,6,2007,184000.0,True
193,2,68.0,9017.0,7,5,1999,1999,0.0,560.0,0.0,871.0,1431.0,1431.0,0.0,0.0,1431.0,1,0,2,0,3,1,6,0,1999,2,666.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,9,2009,192000.0,True
194,16,24.0,2522.0,7,5,2004,2004,50.0,0.0,0.0,970.0,970.0,970.0,739.0,0.0,1709.0,0,0,2,0,3,1,7,0,2004,2,380.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,5,2006,130000.0,True
195,2,60.0,7180.0,5,7,1972,1972,0.0,390.0,0.0,474.0,864.0,864.0,0.0,0.0,864.0,0,0,1,0,3,1,5,0,1989,1,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2008,127000.0,True
196,16,24.0,2280.0,6,6,1976,1976,0.0,566.0,0.0,289.0,855.0,855.0,601.0,0.0,1456.0,0,0,2,1,3,1,7,1,1976,2,440.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2009,148500.0,True
197,2,79.0,9416.0,7,5,2007,2007,205.0,1126.0,0.0,600.0,1726.0,1726.0,0.0,0.0,1726.0,1,0,2,0,3,1,8,1,2007,3,786.0,171.0,138.0,0.0,0.0,266.0,0.0,0.0,9,2007,311872.0,True
198,7,174.0,25419.0,8,4,1918,1990,0.0,1036.0,184.0,140.0,1360.0,1360.0,1360.0,392.0,3112.0,1,1,2,0,4,1,8,1,1918,2,795.0,0.0,16.0,552.0,0.0,0.0,512.0,0.0,3,2006,235000.0,True
199,7,92.0,5520.0,6,6,1912,1950,0.0,0.0,0.0,755.0,755.0,929.0,929.0,371.0,2229.0,0,0,1,0,5,1,8,0,-1,0,0.0,0.0,198.0,30.0,0.0,0.0,0.0,0.0,7,2009,104000.0,False
200,2,76.0,9591.0,8,5,2004,2005,262.0,1088.0,0.0,625.0,1713.0,1713.0,0.0,0.0,1713.0,1,0,2,0,3,1,7,1,2004,3,856.0,0.0,26.0,0.0,0.0,170.0,0.0,0.0,1,2009,274900.0,True
201,2,80.0,8546.0,4,5,2003,2004,0.0,0.0,0.0,1121.0,1121.0,1121.0,0.0,0.0,1121.0,0,0,2,0,2,1,5,0,2003,2,440.0,132.0,64.0,0.0,0.0,0.0,0.0,0.0,3,2010,140000.0,True
202,2,75.0,10125.0,6,6,1977,1977,0.0,641.0,279.0,276.0,1196.0,1279.0,0.0,0.0,1279.0,0,1,2,0,3,1,6,2,1980,2,473.0,238.0,83.0,0.0,0.0,0.0,0.0,0.0,2,2008,171500.0,True
203,5,50.0,7000.0,6,6,1924,1950,0.0,617.0,0.0,0.0,617.0,865.0,445.0,0.0,1310.0,0,0,2,0,2,1,6,0,1924,1,398.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,5,2006,112000.0,True
204,12,70.04995836802665,4438.0,6,5,2004,2004,205.0,662.0,0.0,186.0,848.0,848.0,0.0,0.0,848.0,1,0,1,0,1,1,3,1,2004,2,420.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2008,149000.0,True
205,5,50.0,3500.0,5,7,1947,1950,0.0,312.0,0.0,408.0,720.0,720.0,564.0,0.0,1284.0,0,0,1,1,2,1,5,0,1948,1,240.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,4,2009,110000.0,True
206,2,99.0,11851.0,7,5,1990,1990,0.0,0.0,0.0,1424.0,1424.0,1442.0,0.0,0.0,1442.0,0,0,2,0,3,1,5,0,1990,2,500.0,0.0,34.0,0.0,508.0,0.0,0.0,0.0,5,2009,180500.0,True
207,2,40.0,13673.0,5,5,1962,1962,0.0,0.0,0.0,1140.0,1140.0,1696.0,0.0,0.0,1696.0,0,0,1,1,3,1,8,1,1962,1,349.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,3,2007,143900.0,True
208,2,70.04995836802665,12493.0,4,5,1960,1960,0.0,419.0,306.0,375.0,1100.0,1100.0,0.0,0.0,1100.0,1,0,1,0,3,1,6,1,1960,1,312.0,355.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2008,141000.0,True
209,6,70.04995836802665,14364.0,7,5,1988,1989,128.0,1065.0,0.0,92.0,1157.0,1180.0,882.0,0.0,2062.0,1,0,2,1,3,1,7,1,1988,2,454.0,60.0,55.0,0.0,0.0,154.0,0.0,0.0,4,2007,277000.0,True
210,2,75.0,8250.0,6,7,1964,1964,260.0,787.0,0.0,305.0,1092.0,1092.0,0.0,0.0,1092.0,1,0,1,0,3,1,6,0,1964,2,504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2008,145000.0,True
211,3,67.0,5604.0,5,6,1925,1950,0.0,468.0,0.0,396.0,864.0,864.0,0.0,0.0,864.0,1,0,1,0,2,1,5,0,-1,0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,4,2008,98000.0,False
212,2,83.0,10420.0,6,5,2009,2009,0.0,36.0,0.0,1176.0,1212.0,1212.0,0.0,0.0,1212.0,0,0,2,0,3,1,6,0,2009,2,460.0,100.0,22.0,0.0,0.0,0.0,0.0,0.0,3,2010,186000.0,True
